id,customer_gender,customer_age,season,category,product,actual_price,discount_applied,customer_sentiments,previous_sales,Previous_sales
1455,Male,29,Spring,Clothing,Sneakers,148.68,44,Neutral,0,74
1456,Female,28,Spring,Electronics,Headphones,180.4,30,Negative,0,105
1457,Female,26,Winter,Clothing,Sweater,129.6,36,Positive,0,72
1458,Male,43,Autumn,Electronics,Headphones,947.79,19,Positive,0,106
1459,Male,32,Spring,Electronics,Smartwatch,559.32,13,Positive,0,102
1460,Female,36,Summer,Clothing,Jeans,103.21,44,Negative,0,66
1461,Male,26,Summer,Clothing,Jeans,91.93,36,Negative,0,67
1462,Female,32,Spring,Home,Vacuum Cleaner,176.51,24,Positive,0,77
1463,Female,36,Autumn,Home,Blender,190.72,29,Positive,0,54
1464,Male,33,Summer,Electronics,Smartphone,438.37,28,Negative,0,125
1465,Male,53,Winter,Clothing,Sneakers,87.95,40,Negative,0,75
1466,Male,45,Autumn,Home,Coffee Maker,138.77,18,Positive,0,51
1467,Male,24,Spring,Electronics,Headphones,133.21,39,Positive,0,107
1468,Female,45,Spring,Electronics,Tablet,1030.71,17,Negative,0,110
1469,Female,27,Winter,Home,Vacuum Cleaner,227.73,22,Positive,0,78
1470,Male,18,Winter,Clothing,Sneakers,33.1,19,Negative,0,76
1471,Male,46,Spring,Sports,Yoga Mat,170.49,18,Positive,0,45
1472,Female,42,Spring,Electronics,Laptop,1430.39,9,Neutral,0,109
1473,Female,38,Spring,Clothing,Jeans,119.85,8,Positive,0,68
1474,Female,36,Spring,Clothing,Jacket,103.56,0,Negative,0,78
1475,Male,32,Spring,Sports,Running Shoes,46.06,1,Negative,0,40
1476,Male,49,Winter,Clothing,T-Shirt,39.25,37,Negative,0,75
1477,Female,40,Spring,Home,Coffee Maker,80.29,48,Negative,0,52
1478,Male,23,Summer,Sports,Tennis Racket,172.66,51,Neutral,0,54
1479,Male,46,Autumn,Clothing,T-Shirt,69.77,21,Negative,0,76
1480,Male,48,Autumn,Electronics,Laptop,1619.18,4,Positive,0,110
1481,Female,25,Winter,Home,Blender,47.59,16,Negative,0,55
1482,Male,28,Spring,Electronics,Tablet,744.09,5,Negative,0,111
1483,Male,49,Autumn,Electronics,Tablet,139.07,21,Neutral,0,112
1484,Female,39,Autumn,Clothing,Sweater,16.42,16,Negative,0,73
1485,Female,18,Winter,Clothing,Jacket,106.5,29,Negative,0,79
1486,Male,18,Spring,Sports,Yoga Mat,25.12,24,Negative,0,46
1487,Male,18,Summer,Electronics,Laptop,1591.29,20,Negative,0,111
1488,Female,45,Autumn,Electronics,Laptop,815.98,11,Negative,0,112
1489,Female,50,Spring,Electronics,Headphones,60.51,12,Negative,0,108
1490,Female,41,Summer,Clothing,Sweater,65.47,28,Negative,0,74
1491,Male,38,Spring,Home,Blender,52.3,44,Negative,0,56
1492,Female,43,Summer,Electronics,Tablet,629.78,11,Negative,0,113
1493,Female,18,Summer,Sports,Dumbbells,95.18,11,Negative,0,45
1494,Male,33,Summer,Electronics,Laptop,457.29,26,Positive,0,113
1495,Female,21,Summer,Sports,Yoga Mat,195.02,61,Neutral,0,47
1496,Male,53,Summer,Home,Microwave,191.58,34,Negative,0,59
1497,Male,35,Autumn,Home,Microwave,98.48,22,Negative,0,60
1498,Female,23,Autumn,Clothing,Sweater,40.88,26,Negative,0,75
1499,Female,38,Summer,Clothing,Sneakers,127.35,6,Neutral,0,77
1500,Female,39,Summer,Clothing,T-Shirt,134.65,23,Positive,0,77
1501,Female,18,Winter,Home,Blender,116.6,12,Negative,0,57
1502,Male,30,Summer,Sports,Tennis Racket,35.61,53,Negative,0,55
1503,Male,41,Summer,Electronics,Smartwatch,940.46,3,Neutral,0,103
1504,Male,40,Summer,Electronics,Laptop,804.36,2,Negative,0,114
1505,Female,47,Winter,Clothing,Jeans,32.9,18,Neutral,0,69
1506,Female,33,Winter,Clothing,Sweater,106.14,45,Negative,0,76
1507,Female,19,Autumn,Sports,Running Shoes,105.37,4,Positive,0,41
1508,Female,27,Summer,Sports,Running Shoes,14.03,41,Negative,0,42
1509,Female,18,Summer,Electronics,Smartphone,524.47,0,Positive,0,126
1510,Male,29,Autumn,Electronics,Smartphone,574.48,13,Negative,0,127
1511,Male,49,Spring,Electronics,Smartwatch,410.03,18,Neutral,0,104
1512,Male,30,Autumn,Electronics,Smartwatch,803.95,16,Positive,0,105
1513,Female,18,Spring,Sports,Tennis Racket,25.19,19,Positive,0,56
1514,Male,37,Winter,Home,Lamp,214.6,32,Negative,0,60
1515,Female,28,Spring,Clothing,T-Shirt,93.84,26,Negative,0,78
1516,Female,18,Autumn,Electronics,Laptop,1403.09,7,Negative,0,115
1517,Male,40,Autumn,Electronics,Tablet,491.56,10,Positive,0,114
1518,Male,35,Spring,Clothing,Sweater,28.04,32,Positive,0,77
1519,Female,30,Autumn,Electronics,Smartwatch,866.2,11,Positive,0,106
1520,Female,23,Summer,Clothing,Jeans,102.06,22,Neutral,0,70
1521,Female,42,Spring,Electronics,Tablet,464.03,27,Negative,0,115
1522,Male,27,Spring,Electronics,Smartwatch,214.36,28,Positive,0,107
1523,Female,43,Autumn,Electronics,Smartphone,531.58,0,Negative,0,128
1524,Male,48,Winter,Home,Microwave,106.85,20,Negative,0,61
1525,Male,40,Spring,Clothing,Sweater,129.41,43,Negative,0,78
1526,Male,18,Autumn,Electronics,Laptop,535.38,6,Negative,0,116
1527,Male,31,Summer,Electronics,Smartphone,582.62,6,Negative,0,129
1528,Male,55,Spring,Home,Lamp,46.8,12,Negative,0,61
1529,Male,28,Autumn,Clothing,T-Shirt,122.87,28,Positive,0,79
1530,Male,20,Spring,Electronics,Smartphone,754.49,8,Negative,0,130
1531,Female,38,Spring,Sports,Dumbbells,29.05,20,Negative,0,46
1532,Female,33,Summer,Electronics,Smartphone,304.63,17,Negative,0,131
1533,Male,18,Winter,Electronics,Smartphone,538.17,12,Positive,0,132
1534,Female,56,Summer,Sports,Dumbbells,48.45,25,Negative,0,47
1535,Female,37,Winter,Sports,Running Shoes,58.77,35,Negative,0,43
1536,Male,19,Autumn,Electronics,Laptop,224.86,51,Neutral,0,117
1537,Female,37,Spring,Home,Coffee Maker,164.42,49,Negative,0,53
1538,Male,26,Summer,Home,Lamp,154.14,52,Neutral,0,62
1539,Male,44,Autumn,Electronics,Smartphone,854,13,Neutral,0,133
1540,Female,37,Spring,Home,Blender,222.76,21,Positive,0,58
1541,Male,49,Summer,Electronics,Headphones,648.65,11,Negative,0,109
1542,Female,18,Summer,Electronics,Tablet,407.21,8,Negative,0,116
1543,Female,32,Winter,Home,Lamp,286.34,30,Neutral,0,63
1544,Female,34,Spring,Home,Vacuum Cleaner,113.25,43,Positive,0,79
1545,Male,18,Winter,Home,Coffee Maker,271.07,27,Negative,0,54
1546,Male,18,Spring,Electronics,Headphones,541.05,14,Negative,0,110
1547,Male,33,Summer,Electronics,Tablet,592.08,12,Neutral,0,117
1548,Female,24,Autumn,Electronics,Smartwatch,482.07,44,Positive,0,108
1549,Female,47,Autumn,Electronics,Smartwatch,466.44,34,Positive,0,109
1550,Female,33,Summer,Clothing,Jacket,107.63,34,Negative,0,80
1551,Female,26,Winter,Electronics,Tablet,986.22,14,Negative,0,118
1552,Male,54,Winter,Home,Microwave,233.62,41,Negative,0,62
1553,Female,26,Spring,Electronics,Smartwatch,883.43,12,Negative,0,110
1554,Male,19,Summer,Electronics,Smartwatch,509.44,13,Neutral,0,111
1555,Male,40,Autumn,Sports,Water Bottle,151.83,0,Positive,0,53
1556,Female,21,Spring,Electronics,Tablet,1149.8,9,Negative,0,119
1557,Female,31,Spring,Clothing,T-Shirt,49.02,7,Negative,0,80
1558,Female,39,Winter,Clothing,T-Shirt,113.45,29,Negative,0,81
1559,Female,32,Summer,Home,Blender,97.94,14,Positive,0,59
1560,Male,47,Summer,Electronics,Smartwatch,597.42,18,Negative,0,112
1561,Male,29,Spring,Electronics,Headphones,191.85,16,Positive,0,111
1562,Female,40,Spring,Electronics,Smartwatch,184.39,20,Negative,0,113
1563,Female,33,Spring,Electronics,Headphones,792.67,14,Negative,0,112
1564,Female,18,Spring,Clothing,Jacket,92.22,45,Positive,0,81
1565,Male,35,Autumn,Home,Lamp,215.47,19,Positive,0,64
1566,Female,33,Summer,Electronics,Smartphone,1175.35,10,Negative,0,134
1567,Female,18,Autumn,Electronics,Smartwatch,834.25,17,Negative,0,114
1568,Male,35,Winter,Electronics,Smartwatch,332.04,32,Negative,0,115
1569,Female,46,Autumn,Home,Coffee Maker,94.37,10,Negative,0,55
1570,Female,40,Summer,Clothing,T-Shirt,130.68,21,Negative,0,82
1571,Female,45,Winter,Electronics,Laptop,1731.27,0,Neutral,0,118
1572,Male,33,Autumn,Electronics,Smartwatch,167.54,16,Negative,0,116
1573,Male,40,Summer,Electronics,Tablet,1140.82,12,Negative,0,120
1574,Female,26,Winter,Home,Lamp,170.7,14,Negative,0,65
1575,Male,33,Summer,Sports,Tennis Racket,88.09,12,Negative,0,57
1576,Male,45,Summer,Electronics,Tablet,690.63,8,Negative,0,121
1577,Male,18,Autumn,Electronics,Smartphone,208.92,19,Positive,0,135
1578,Male,22,Autumn,Electronics,Smartwatch,83.63,1,Negative,0,117
1579,Male,20,Autumn,Clothing,Sweater,60.35,27,Negative,0,79
1580,Male,50,Winter,Home,Vacuum Cleaner,217.75,30,Negative,0,80
1581,Female,27,Summer,Home,Coffee Maker,151.14,32,Neutral,0,56
1582,Female,29,Winter,Home,Microwave,78.45,15,Negative,0,63
1583,Female,21,Spring,Electronics,Smartwatch,333.58,0,Negative,0,118
1584,Female,30,Winter,Sports,Tennis Racket,13.62,27,Negative,0,58
1585,Male,33,Summer,Clothing,Jacket,129.03,19,Negative,0,82
1586,Male,23,Spring,Home,Blender,94.43,34,Negative,0,60
1587,Female,19,Summer,Electronics,Headphones,779.9,14,Positive,0,113
1588,Female,22,Summer,Home,Lamp,262.3,14,Negative,0,66
1589,Male,18,Autumn,Electronics,Headphones,786.36,7,Negative,0,114
1590,Male,46,Winter,Sports,Running Shoes,182.59,33,Negative,0,44
1591,Male,46,Summer,Home,Vacuum Cleaner,274.35,33,Negative,0,81
1592,Female,21,Autumn,Home,Coffee Maker,142.4,20,Positive,0,57
1593,Female,25,Autumn,Home,Lamp,63.29,45,Negative,0,67
1594,Female,20,Autumn,Home,Blender,105.37,38,Neutral,0,61
1595,Female,45,Autumn,Electronics,Tablet,335.97,52,Negative,0,122
1596,Male,30,Summer,Sports,Tennis Racket,168.5,36,Positive,0,59
1597,Female,62,Autumn,Electronics,Laptop,1074.14,7,Negative,0,119
1598,Male,18,Spring,Electronics,Smartwatch,46.71,0,Negative,0,119
1599,Male,43,Spring,Clothing,Jeans,139.85,0,Negative,0,71
1600,Female,30,Winter,Electronics,Tablet,199.32,32,Negative,0,123
1601,Female,37,Autumn,Clothing,T-Shirt,72.27,31,Negative,0,83
1602,Male,37,Winter,Clothing,Jacket,123.14,44,Negative,0,83
1603,Male,23,Spring,Clothing,Jeans,72.09,15,Negative,0,72
1604,Male,25,Winter,Electronics,Laptop,1606.96,14,Negative,0,120
1605,Male,45,Summer,Clothing,Jacket,22.02,32,Positive,0,84
1606,Female,49,Winter,Electronics,Tablet,562,4,Positive,0,124
1607,Male,55,Spring,Sports,Dumbbells,56.4,48,Neutral,0,48
1608,Male,43,Winter,Clothing,Sweater,129.97,52,Negative,0,80
1609,Male,18,Winter,Clothing,Sweater,132.6,17,Positive,0,81
1610,Male,26,Spring,Electronics,Tablet,1086.19,14,Positive,0,125
1611,Male,22,Autumn,Sports,Tennis Racket,140.97,36,Negative,0,60
1612,Female,51,Spring,Electronics,Tablet,759.15,13,Negative,0,126
1613,Female,38,Summer,Electronics,Tablet,501.68,5,Negative,0,127
1614,Female,24,Winter,Electronics,Headphones,680.03,16,Positive,0,115
1615,Male,44,Autumn,Clothing,T-Shirt,102.5,24,Positive,0,84
1616,Male,29,Winter,Electronics,Tablet,59.42,0,Negative,0,128
1617,Female,22,Spring,Home,Blender,145.11,54,Positive,0,62
1618,Male,19,Summer,Electronics,Smartphone,891.57,11,Negative,0,136
1619,Female,47,Summer,Home,Microwave,199.77,6,Negative,0,64
1620,Female,37,Summer,Electronics,Headphones,687.93,15,Negative,0,116
1621,Male,35,Spring,Electronics,Smartphone,213.34,68,Positive,0,137
1622,Male,18,Spring,Home,Lamp,116.14,41,Positive,0,68
1623,Female,32,Winter,Electronics,Laptop,216.69,37,Negative,0,121
1624,Female,40,Autumn,Electronics,Laptop,336.91,14,Positive,0,122
1625,Female,37,Summer,Electronics,Laptop,376.16,0,Neutral,0,123
1626,Female,42,Autumn,Electronics,Smartwatch,443.09,29,Positive,0,120
1627,Female,42,Autumn,Sports,Dumbbells,125.55,41,Positive,0,49
1628,Female,39,Winter,Home,Coffee Maker,177.45,27,Neutral,0,58
1629,Female,24,Winter,Electronics,Laptop,1503.44,6,Neutral,0,124
1630,Male,49,Summer,Home,Lamp,38.87,47,Negative,0,69
1631,Male,32,Winter,Clothing,Jeans,97.05,26,Positive,0,73
1632,Male,24,Summer,Clothing,T-Shirt,82.26,43,Positive,0,85
1633,Male,42,Autumn,Sports,Dumbbells,120.73,54,Negative,0,50
1634,Female,24,Autumn,Electronics,Smartwatch,574.98,8,Negative,0,121
1635,Female,37,Winter,Home,Lamp,144.82,35,Positive,0,70
1636,Male,32,Autumn,Clothing,Jeans,125.03,12,Negative,0,74
1637,Male,45,Winter,Clothing,T-Shirt,47.07,36,Negative,0,86
1638,Male,24,Winter,Electronics,Headphones,1063.54,17,Negative,0,117
1639,Male,49,Spring,Electronics,Headphones,77.92,27,Negative,0,118
1640,Female,35,Winter,Clothing,Sweater,41.19,33,Positive,0,82
1641,Male,24,Summer,Clothing,Jacket,97.07,25,Positive,0,85
1642,Male,18,Autumn,Electronics,Tablet,1031.65,14,Neutral,0,129
1643,Female,18,Winter,Electronics,Smartphone,400.1,48,Negative,0,138
1644,Female,31,Spring,Sports,Running Shoes,127.61,22,Positive,0,45
1645,Male,27,Autumn,Home,Vacuum Cleaner,286.43,21,Positive,0,82
1646,Female,52,Summer,Electronics,Laptop,790.72,0,Negative,0,125
1647,Female,50,Autumn,Electronics,Tablet,300.93,30,Negative,0,130
1648,Female,20,Summer,Clothing,Jacket,114.21,9,Negative,0,86
1649,Female,55,Summer,Sports,Dumbbells,184.03,11,Positive,0,51
1650,Male,21,Summer,Home,Vacuum Cleaner,277.08,42,Positive,0,83
1651,Male,39,Spring,Clothing,Sneakers,74.72,11,Negative,0,78
1652,Male,37,Spring,Sports,Tennis Racket,53.87,10,Neutral,0,61
1653,Male,48,Autumn,Home,Lamp,256.04,41,Negative,0,71
1654,Male,41,Summer,Clothing,Jacket,87.58,30,Negative,0,87
1655,Female,56,Autumn,Home,Vacuum Cleaner,269.03,25,Positive,0,84
1656,Female,20,Summer,Electronics,Laptop,108.62,32,Negative,0,126
1657,Male,60,Autumn,Electronics,Smartphone,1186.97,5,Negative,0,139
1658,Male,30,Summer,Electronics,Headphones,1154.93,12,Negative,0,119
1659,Female,34,Summer,Sports,Dumbbells,175.52,10,Negative,0,52
1660,Female,48,Spring,Clothing,T-Shirt,106.53,60,Neutral,0,87
1661,Female,37,Winter,Electronics,Headphones,462.38,11,Negative,0,120
1662,Female,18,Winter,Clothing,Jeans,72.59,29,Negative,0,75
1663,Female,48,Summer,Electronics,Headphones,836.32,12,Neutral,0,121
1664,Male,34,Autumn,Electronics,Smartwatch,518.51,7,Negative,0,122
1665,Male,21,Spring,Electronics,Headphones,765.69,14,Negative,0,122
1666,Female,45,Winter,Electronics,Laptop,1173.98,2,Positive,0,127
1667,Male,54,Summer,Home,Vacuum Cleaner,227.74,34,Positive,0,85
1668,Male,51,Summer,Electronics,Smartwatch,152.18,5,Negative,0,123
1669,Male,18,Autumn,Sports,Dumbbells,51.7,23,Negative,0,53
1670,Female,41,Winter,Clothing,Jeans,65.81,52,Negative,0,76
1671,Male,43,Autumn,Electronics,Laptop,1270.85,9,Positive,0,128
1672,Male,22,Summer,Home,Vacuum Cleaner,165.38,43,Negative,0,86
1673,Male,23,Winter,Home,Microwave,129.94,49,Neutral,0,65
1674,Female,31,Summer,Electronics,Smartphone,786.38,18,Negative,0,140
1675,Female,43,Winter,Clothing,T-Shirt,117.39,23,Neutral,0,88
1676,Female,28,Spring,Electronics,Tablet,529.5,8,Negative,0,131
1677,Female,40,Autumn,Sports,Yoga Mat,192.35,26,Negative,0,48
1678,Male,27,Winter,Electronics,Laptop,1225.81,9,Neutral,0,129
1679,Female,35,Summer,Electronics,Smartphone,581.76,0,Positive,0,141
1680,Male,40,Winter,Clothing,Jacket,98.34,10,Positive,0,88
1681,Female,21,Summer,Clothing,T-Shirt,143.55,0,Positive,0,89
1682,Female,18,Autumn,Electronics,Headphones,304.48,5,Neutral,0,123
1683,Male,26,Spring,Electronics,Smartphone,180.42,54,Positive,0,142
1684,Male,28,Summer,Electronics,Smartphone,471.03,28,Negative,0,143
1685,Male,39,Summer,Home,Coffee Maker,242.87,27,Positive,0,59
1686,Male,34,Winter,Electronics,Smartphone,876.9,4,Negative,0,144
1687,Male,52,Winter,Clothing,Jacket,104.39,52,Neutral,0,89
1688,Male,18,Spring,Clothing,Sweater,90.26,10,Negative,0,83
1689,Male,31,Summer,Home,Coffee Maker,234.07,11,Positive,0,60
1690,Female,41,Summer,Home,Blender,188.4,14,Negative,0,63
1691,Female,60,Summer,Sports,Tennis Racket,42.6,43,Negative,0,62
1692,Male,37,Summer,Home,Lamp,185.29,40,Negative,0,72
1693,Female,48,Autumn,Home,Coffee Maker,218.64,17,Negative,0,61
1694,Male,25,Autumn,Electronics,Laptop,503.78,10,Neutral,0,130
1695,Male,45,Autumn,Electronics,Smartwatch,436.81,27,Negative,0,124
1696,Male,18,Autumn,Electronics,Laptop,1468.07,6,Neutral,0,131
1697,Male,34,Spring,Home,Vacuum Cleaner,104.49,24,Positive,0,87
1698,Male,58,Spring,Clothing,Jeans,145.59,4,Neutral,0,77
1699,Male,41,Summer,Home,Vacuum Cleaner,87.47,47,Negative,0,88
1700,Male,62,Summer,Electronics,Smartphone,148.93,19,Negative,0,145
1701,Male,40,Spring,Sports,Running Shoes,196.28,34,Positive,0,46
1702,Female,37,Spring,Electronics,Smartwatch,169.5,24,Negative,0,125
1703,Male,40,Summer,Electronics,Laptop,972.29,0,Negative,0,132
1704,Female,43,Summer,Home,Coffee Maker,83.82,27,Negative,0,62
1705,Male,32,Autumn,Clothing,T-Shirt,44.9,56,Positive,0,90
1706,Female,26,Winter,Clothing,Sweater,93.25,19,Negative,0,84
1707,Female,58,Autumn,Electronics,Tablet,313.4,13,Neutral,0,132
1708,Male,28,Summer,Electronics,Smartwatch,473.55,23,Negative,0,126
1709,Female,45,Summer,Electronics,Smartwatch,707.44,11,Negative,0,127
1710,Female,19,Winter,Sports,Tennis Racket,84.47,17,Positive,0,63
1711,Female,27,Spring,Sports,Yoga Mat,181.54,24,Negative,0,49
1712,Female,40,Autumn,Home,Microwave,221.29,31,Neutral,0,66
1713,Female,18,Autumn,Electronics,Laptop,467.65,41,Neutral,0,133
1714,Female,38,Spring,Electronics,Smartwatch,75.29,46,Negative,0,128
1715,Female,40,Spring,Electronics,Smartwatch,447.15,42,Positive,0,129
1716,Female,40,Autumn,Electronics,Headphones,69.33,45,Negative,0,124
1717,Female,41,Winter,Electronics,Smartphone,1003.39,10,Positive,0,146
1718,Female,62,Spring,Sports,Tennis Racket,81.29,38,Negative,0,64
1719,Male,41,Winter,Electronics,Smartwatch,862.73,4,Positive,0,130
1720,Female,19,Spring,Home,Blender,273.69,29,Negative,0,64
1721,Male,36,Autumn,Home,Lamp,288.46,16,Negative,0,73
1722,Male,36,Spring,Clothing,Jacket,134.16,49,Positive,0,90
1723,Male,43,Summer,Sports,Tennis Racket,23.13,8,Negative,0,65
1724,Male,33,Winter,Electronics,Headphones,318,13,Positive,0,125
1725,Male,30,Autumn,Electronics,Tablet,337.23,19,Positive,0,133
1726,Male,29,Summer,Sports,Yoga Mat,68.42,6,Negative,0,50
1727,Female,33,Winter,Electronics,Smartphone,625.2,7,Negative,0,147
1728,Female,18,Summer,Home,Vacuum Cleaner,104.49,56,Positive,0,89
1729,Male,48,Winter,Clothing,Sweater,20.85,19,Negative,0,85
1730,Male,35,Winter,Home,Microwave,40.68,7,Negative,0,67
1731,Female,55,Spring,Sports,Running Shoes,23.09,53,Negative,0,47
1732,Female,36,Autumn,Sports,Dumbbells,194.74,40,Neutral,0,54
1733,Female,37,Spring,Clothing,Jacket,55.22,5,Negative,0,91
1734,Male,30,Winter,Home,Coffee Maker,171.82,27,Neutral,0,63
1735,Male,29,Spring,Electronics,Smartphone,357.35,22,Negative,0,148
1736,Male,33,Summer,Clothing,Jacket,94.69,24,Negative,0,92
1737,Male,35,Summer,Electronics,Smartphone,464.4,9,Negative,0,149
1738,Male,26,Winter,Electronics,Headphones,264.75,6,Negative,0,126
1739,Female,46,Spring,Sports,Running Shoes,177.77,0,Negative,0,48
1740,Female,48,Summer,Sports,Dumbbells,37.68,46,Neutral,0,55
1741,Male,31,Autumn,Sports,Tennis Racket,14.03,0,Positive,0,66
1742,Male,30,Spring,Electronics,Smartphone,450.95,24,Negative,0,150
1743,Male,22,Summer,Electronics,Smartphone,160.19,17,Negative,0,151
1744,Male,53,Spring,Clothing,T-Shirt,44.85,35,Negative,0,91
1745,Male,23,Autumn,Clothing,T-Shirt,106.74,1,Neutral,0,92
1746,Male,31,Summer,Home,Coffee Maker,169.69,22,Negative,0,64
1747,Male,40,Winter,Clothing,Sweater,22.23,17,Negative,0,86
1748,Male,41,Spring,Electronics,Headphones,1106.84,20,Positive,0,127
1749,Female,44,Winter,Electronics,Tablet,928.54,10,Positive,0,134
1750,Male,32,Autumn,Electronics,Tablet,126.9,20,Neutral,0,135
1751,Male,49,Summer,Electronics,Tablet,877.43,7,Positive,0,136
1752,Male,35,Spring,Electronics,Tablet,1009.98,10,Negative,0,137
1753,Male,28,Summer,Home,Coffee Maker,76.05,4,Negative,0,65
1754,Male,38,Summer,Clothing,Sweater,77.47,24,Positive,0,87
1755,Female,41,Winter,Electronics,Smartphone,704.13,7,Negative,0,152
1756,Male,49,Summer,Home,Blender,151.09,12,Negative,0,65
1757,Male,55,Spring,Home,Coffee Maker,134.14,0,Negative,0,66
1758,Female,40,Winter,Clothing,Jeans,44.63,32,Negative,0,78
1759,Male,25,Autumn,Electronics,Smartphone,103.28,31,Positive,0,153
1760,Male,50,Autumn,Electronics,Smartphone,909.08,0,Negative,0,154
1761,Female,41,Autumn,Home,Blender,34.38,0,Negative,0,66
1762,Male,23,Autumn,Home,Lamp,126.72,49,Negative,0,74
1763,Female,28,Autumn,Home,Vacuum Cleaner,205.36,7,Neutral,0,90
1764,Male,32,Summer,Clothing,Sweater,147.21,56,Negative,0,88
1765,Male,18,Summer,Home,Microwave,260.86,9,Negative,0,68
1766,Female,52,Summer,Home,Blender,170.11,53,Negative,0,67
1767,Female,33,Winter,Clothing,Jeans,99.72,6,Positive,0,79
1768,Female,60,Spring,Home,Vacuum Cleaner,50.72,49,Negative,0,91
1769,Male,43,Summer,Clothing,T-Shirt,17.39,13,Negative,0,93
1770,Female,34,Spring,Electronics,Laptop,137.46,23,Positive,0,134
1771,Male,38,Winter,Electronics,Tablet,1123.18,17,Negative,0,138
1772,Female,45,Spring,Home,Vacuum Cleaner,63.08,9,Neutral,0,92
1773,Male,51,Autumn,Electronics,Tablet,381.85,30,Negative,0,139
1774,Female,43,Spring,Electronics,Smartwatch,409.69,47,Positive,0,131
1775,Male,21,Spring,Electronics,Smartwatch,626.54,10,Positive,0,132
1776,Female,28,Winter,Clothing,Jeans,148.8,1,Positive,0,80
1777,Female,39,Winter,Electronics,Smartphone,941.89,23,Negative,0,155
1778,Male,18,Summer,Clothing,Sneakers,46.54,25,Neutral,0,79
1779,Male,42,Summer,Clothing,Sneakers,94.77,27,Positive,0,80
1780,Female,33,Winter,Sports,Tennis Racket,119.14,6,Negative,0,67
1781,Female,37,Autumn,Electronics,Headphones,1127.11,6,Negative,0,128
1782,Female,18,Winter,Sports,Yoga Mat,156.2,43,Negative,0,51
1783,Female,46,Autumn,Electronics,Headphones,639.18,10,Negative,0,129
1784,Female,37,Winter,Electronics,Headphones,751.53,15,Negative,0,130
1785,Male,37,Autumn,Electronics,Laptop,1729.65,15,Neutral,0,135
1786,Male,31,Spring,Electronics,Headphones,405.48,45,Negative,0,131
1787,Female,38,Winter,Clothing,Jeans,92.98,28,Negative,0,81
1788,Male,19,Autumn,Electronics,Headphones,1130.45,11,Positive,0,132
1789,Male,25,Summer,Clothing,Sweater,54.89,15,Positive,0,89
1790,Female,25,Summer,Clothing,T-Shirt,36.24,9,Positive,0,94
1791,Female,60,Winter,Sports,Water Bottle,59.16,45,Negative,0,54
